playerID,year,team,gamesPlayed
kasimedebali/2550647,2016,New Orleans Saints,16
kasimedebali/2550647,2015,New Orleans Saints,16
kasimedebali/2550647,2014,New Orleans Saints,16
kevinbarnes/80628,2012,Detroit Lions,2
kevinbarnes/80628,2011,Washington Redskins,15
kevinbarnes/80628,2010,Washington Redskins,10
kevinbarnes/80628,2009,Washington Redskins,4
ericbarton/2499561,2010,Cleveland Browns,16
ericbarton/2499561,2009,Cleveland Browns,8
ericbarton/2499561,2008,New York Jets,16
ericbarton/2499561,2007,New York Jets,16
ericbarton/2499561,2006,New York Jets,16
ericbarton/2499561,2005,New York Jets,4
ericbarton/2499561,2004,New York Jets,16
ericbarton/2499561,2003,Oakland Raiders,16
ericbarton/2499561,2002,Oakland Raiders,16
ericbarton/2499561,2001,Oakland Raiders,16
ericbarton/2499561,2000,Oakland Raiders,4
ericbarton/2499561,1999,Oakland Raiders,16
shaquilbarrett/2550541,2016,Denver Broncos,16
shaquilbarrett/2550541,2015,Denver Broncos,16
shaquilbarrett/2550541,2014,Denver Broncos,0
johnhaines/2515594,1986,Indianapolis Colts,11
johnhaines/2515594,1984,Minnesota Vikings,8
jayriemersma/2502665,2004,Pittsburgh Steelers,11
jayriemersma/2502665,2003,Pittsburgh Steelers,11
jayriemersma/2502665,2002,Buffalo Bills,16
jayriemersma/2502665,2001,Buffalo Bills,16
jayriemersma/2502665,2000,Buffalo Bills,12
jayriemersma/2502665,1999,Buffalo Bills,14
jayriemersma/2502665,1998,Buffalo Bills,16
jayriemersma/2502665,1997,Buffalo Bills,16
jayriemersma/2502665,1996,Buffalo Bills,0
izeljenkins/2501382,1993,New York Giants,5
izeljenkins/2501382,1993,Minnesota Vikings,4
izeljenkins/2501382,1992,Philadelphia Eagles,16
izeljenkins/2501382,1991,Philadelphia Eagles,14
izeljenkins/2501382,1990,Philadelphia Eagles,15
izeljenkins/2501382,1989,Philadelphia Eagles,16
izeljenkins/2501382,1988,Philadelphia Eagles,16
lamarrhouston/496794,2016,Chicago Bears,2
lamarrhouston/496794,2015,Chicago Bears,16
lamarrhouston/496794,2014,Chicago Bears,8
lamarrhouston/496794,2013,Oakland Raiders,16
lamarrhouston/496794,2012,Oakland Raiders,16
lamarrhouston/496794,2011,Oakland Raiders,16
lamarrhouston/496794,2010,Oakland Raiders,16
willparks/2556278,2016,Denver Broncos,16
louiekelcher/2518237,1984,San Francisco 49ers,16
louiekelcher/2518237,1983,San Diego Chargers,8
louiekelcher/2518237,1982,San Diego Chargers,8
louiekelcher/2518237,1981,San Diego Chargers,14
louiekelcher/2518237,1980,San Diego Chargers,15
louiekelcher/2518237,1979,San Diego Chargers,1
louiekelcher/2518237,1978,San Diego Chargers,15
louiekelcher/2518237,1977,San Diego Chargers,12
louiekelcher/2518237,1976,San Diego Chargers,14
louiekelcher/2518237,1975,San Diego Chargers,13
jimmygaroppolo/2543801,2016,New England Patriots,6
jimmygaroppolo/2543801,2015,New England Patriots,5
jimmygaroppolo/2543801,2014,New England Patriots,6
ianscott/2505642,2009,San Diego Chargers,12
ianscott/2505642,2008,San Diego Chargers,4
ianscott/2505642,2006,Chicago Bears,15
ianscott/2505642,2005,Chicago Bears,14
ianscott/2505642,2004,Chicago Bears,14
ianscott/2505642,2003,Chicago Bears,6
dyshodcarter/2504407,2005,Arizona Cardinals,3
dyshodcarter/2504407,2004,Cleveland Browns,5
dyshodcarter/2504407,2004,Arizona Cardinals,6
dyshodcarter/2504407,2001,Cleveland Browns,5
lavararrington/2504297,2006,New York Giants,6
lavararrington/2504297,2005,Washington Redskins,13
lavararrington/2504297,2004,Washington Redskins,4
lavararrington/2504297,2003,Washington Redskins,16
lavararrington/2504297,2002,Washington Redskins,16
lavararrington/2504297,2001,Washington Redskins,14
lavararrington/2504297,2000,Washington Redskins,16
pierrewarren/2550412,2014,New Orleans Saints,6
johnallred/2499407,2002,Pittsburgh Steelers,13
johnallred/2499407,2000,Chicago Bears,5
johnallred/2499407,1999,Chicago Bears,16
johnallred/2499407,1998,Chicago Bears,4
johnallred/2499407,1997,Chicago Bears,15
jonathannelson/2499272,2011,Carolina Panthers,2
alexcarter/2511176,1987,Cleveland Browns,3
mikedevito/2507275,2015,Kansas City Chiefs,13
mikedevito/2507275,2014,Kansas City Chiefs,1
mikedevito/2507275,2013,Kansas City Chiefs,14
mikedevito/2507275,2012,New York Jets,16
mikedevito/2507275,2011,New York Jets,12
mikedevito/2507275,2010,New York Jets,16
mikedevito/2507275,2009,New York Jets,15
mikedevito/2507275,2008,New York Jets,16
mikedevito/2507275,2007,New York Jets,7
chrisivory/2507999,2016,Jacksonville Jaguars,11
chrisivory/2507999,2015,New York Jets,15
chrisivory/2507999,2014,New York Jets,16
chrisivory/2507999,2013,New York Jets,15
chrisivory/2507999,2012,New Orleans Saints,6
chrisivory/2507999,2011,New Orleans Saints,6
chrisivory/2507999,2010,New Orleans Saints,12
davidpatten/2502419,2008,New Orleans Saints,5
davidpatten/2502419,2007,New Orleans Saints,16
davidpatten/2502419,2006,Washington Redskins,5
davidpatten/2502419,2005,Washington Redskins,9
davidpatten/2502419,2004,New England Patriots,16
davidpatten/2502419,2003,New England Patriots,6
davidpatten/2502419,2002,New England Patriots,16
davidpatten/2502419,2001,New England Patriots,16
davidpatten/2502419,2000,Cleveland Browns,14
davidpatten/2502419,1999,New York Giants,16
davidpatten/2502419,1998,New York Giants,12
davidpatten/2502419,1997,New York Giants,16
dougmiddleton/2556617,2016,New York Jets,4
ericjohnson/2504704,2007,New Orleans Saints,14
ericjohnson/2504704,2006,San Francisco 49ers,13
ericjohnson/2504704,2005,San Francisco 49ers,0
ericjohnson/2504704,2004,San Francisco 49ers,16
ericjohnson/2504704,2003,San Francisco 49ers,0
ericjohnson/2504704,2002,San Francisco 49ers,12
ericjohnson/2504704,2001,San Francisco 49ers,16
wainebacon/2505454,2004,Indianapolis Colts,11
donnieabraham/2499352,2004,New York Jets,16
donnieabraham/2499352,2003,New York Jets,8
donnieabraham/2499352,2002,New York Jets,16
donnieabraham/2499352,2001,Tampa Bay Buccaneers,15
donnieabraham/2499352,2000,Tampa Bay Buccaneers,16
donnieabraham/2499352,1999,Tampa Bay Buccaneers,16
donnieabraham/2499352,1998,Tampa Bay Buccaneers,13
donnieabraham/2499352,1997,Tampa Bay Buccaneers,16
donnieabraham/2499352,1996,Tampa Bay Buccaneers,16
anthonydavis/2500303,2000,Baltimore Ravens,14
anthonydavis/2500303,1999,Green Bay Packers,14
anthonydavis/2500303,1998,Kansas City Chiefs,16
anthonydavis/2500303,1997,Kansas City Chiefs,15
anthonydavis/2500303,1996,Kansas City Chiefs,16
anthonydavis/2500303,1995,Kansas City Chiefs,16
anthonydavis/2500303,1994,Kansas City Chiefs,5
anthonydavis/2500303,1993,Seattle Seahawks,10
dominiquezeigler/2507091,2010,San Francisco 49ers,11
dominiquezeigler/2507091,2008,San Francisco 49ers,8
ericbakhtiari/4363,2012,San Francisco 49ers,5
ericbakhtiari/4363,2009,Tennessee Titans,3
birenealy/2507036,2009,Green Bay Packers,1
birenealy/2507036,2007,Tennessee Titans,4
robertnelson/2550631,2016,Houston Texans,11
robertnelson/2550631,2015,Arizona Cardinals,0
robertnelson/2550631,2014,Cleveland Browns,7
jimmywalker/2528097,1987,Minnesota Vikings,2
seanmcgrath/2535943,2016,San Diego Chargers,16
seanmcgrath/2535943,2015,San Diego Chargers,0
seanmcgrath/2535943,2013,Kansas City Chiefs,16
seanmcgrath/2535943,2012,Seattle Seahawks,2
akeemayers/2495491,2016,Indianapolis Colts,16
akeemayers/2495491,2015,St. Louis Rams,16
akeemayers/2495491,2014,New England Patriots,9
akeemayers/2495491,2014,Tennessee Titans,2
akeemayers/2495491,2013,Tennessee Titans,16
akeemayers/2495491,2012,Tennessee Titans,16
akeemayers/2495491,2011,Tennessee Titans,16
geraldalexander/2495528,2011,New York Jets,1
geraldalexander/2495528,2011,Miami Dolphins,2
geraldalexander/2495528,2010,Carolina Panthers,2
geraldalexander/2495528,2010,Jacksonville Jaguars,3
geraldalexander/2495528,2009,Jacksonville Jaguars,15
geraldalexander/2495528,2008,Detroit Lions,5
geraldalexander/2495528,2007,Detroit Lions,16
bentaylor/2505104,2006,Green Bay Packers,10
bentaylor/2505104,2005,Cleveland Browns,16
bentaylor/2505104,2004,Cleveland Browns,3
bentaylor/2505104,2003,Cleveland Browns,13
bentaylor/2505104,2002,Cleveland Browns,7
anthonybarr/2543459,2016,Minnesota Vikings,16
anthonybarr/2543459,2015,Minnesota Vikings,14
anthonybarr/2543459,2014,Minnesota Vikings,12
bernardjackson/2504815,2002,Washington Redskins,4
quintindemps/1974,2016,Houston Texans,13
quintindemps/1974,2015,Houston Texans,14
quintindemps/1974,2014,New York Giants,16
quintindemps/1974,2013,Kansas City Chiefs,16
quintindemps/1974,2012,Houston Texans,12
quintindemps/1974,2011,Houston Texans,9
quintindemps/1974,2010,Houston Texans,2
quintindemps/1974,2009,Philadelphia Eagles,9
quintindemps/1974,2008,Philadelphia Eagles,16
keithbaldwin/2508916,1988,San Diego Chargers,6
keithbaldwin/2508916,1987,San Diego Chargers,6
keithbaldwin/2508916,1985,Cleveland Browns,10
keithbaldwin/2508916,1984,Cleveland Browns,16
keithbaldwin/2508916,1983,Cleveland Browns,16
keithbaldwin/2508916,1982,Cleveland Browns,9
benleber/2505067,2011,St. Louis Rams,7
benleber/2505067,2010,Minnesota Vikings,16
benleber/2505067,2009,Minnesota Vikings,16
benleber/2505067,2008,Minnesota Vikings,16
benleber/2505067,2007,Minnesota Vikings,16
benleber/2505067,2006,Minnesota Vikings,15
benleber/2505067,2005,San Diego Chargers,9
benleber/2505067,2004,San Diego Chargers,16
benleber/2505067,2003,San Diego Chargers,16
benleber/2505067,2002,San Diego Chargers,16
dinohackett/2500952,1993,Seattle Seahawks,3
dinohackett/2500952,1992,Kansas City Chiefs,0
dinohackett/2500952,1991,Kansas City Chiefs,16
dinohackett/2500952,1990,Kansas City Chiefs,16
dinohackett/2500952,1989,Kansas City Chiefs,13
dinohackett/2500952,1988,Kansas City Chiefs,13
dinohackett/2500952,1987,Kansas City Chiefs,11
dinohackett/2500952,1986,Kansas City Chiefs,16
leenelson/2522029,1985,St. Louis Cardinals,13
leenelson/2522029,1984,St. Louis Cardinals,16
leenelson/2522029,1983,St. Louis Cardinals,16
leenelson/2522029,1982,St. Louis Cardinals,8
leenelson/2522029,1981,St. Louis Cardinals,15
leenelson/2522029,1980,St. Louis Cardinals,16
leenelson/2522029,1979,St. Louis Cardinals,16
leenelson/2522029,1978,St. Louis Cardinals,16
leenelson/2522029,1977,St. Louis Cardinals,10
leenelson/2522029,1976,St. Louis Cardinals,9
leeflowers/2500655,2003,Denver Broncos,0
leeflowers/2500655,2002,Pittsburgh Steelers,16
leeflowers/2500655,2001,Pittsburgh Steelers,15
leeflowers/2500655,2000,Pittsburgh Steelers,14
leeflowers/2500655,1999,Pittsburgh Steelers,15
leeflowers/2500655,1998,Pittsburgh Steelers,16
leeflowers/2500655,1997,Pittsburgh Steelers,10
leeflowers/2500655,1996,Pittsburgh Steelers,16
leeflowers/2500655,1995,Pittsburgh Steelers,10
keiwanratliff/2506113,2010,Cincinnati Bengals,3
keiwanratliff/2506113,2009,Pittsburgh Steelers,8
keiwanratliff/2506113,2008,Indianapolis Colts,13
keiwanratliff/2506113,2007,Indianapolis Colts,1
keiwanratliff/2506113,2007,Tampa Bay Buccaneers,0
keiwanratliff/2506113,2007,Cincinnati Bengals,3
keiwanratliff/2506113,2006,Cincinnati Bengals,16
keiwanratliff/2506113,2005,Cincinnati Bengals,16
keiwanratliff/2506113,2004,Cincinnati Bengals,16
xavieradibi/182,2012,Tennessee Titans,6
xavieradibi/182,2011,Minnesota Vikings,4
xavieradibi/182,2010,Houston Texans,11
xavieradibi/182,2009,Houston Texans,16
xavieradibi/182,2008,Houston Texans,7
micahjohnson/496929,2010,Miami Dolphins,1
ryanallen/2539640,2016,New England Patriots,16
ryanallen/2539640,2015,New England Patriots,16
ryanallen/2539640,2014,New England Patriots,16
ryanallen/2539640,2013,New England Patriots,16
olivercelestin/2505330,2008,Kansas City Chiefs,8
olivercelestin/2505330,2008,Arizona Cardinals,2
olivercelestin/2505330,2007,Arizona Cardinals,15
olivercelestin/2505330,2006,Seattle Seahawks,13
olivercelestin/2505330,2005,New York Jets,12
olivercelestin/2505330,2004,New York Jets,8
derekwatt/2555220,2016,San Diego Chargers,16
tommykelly/2505830,2014,Arizona Cardinals,16
tommykelly/2505830,2013,New England Patriots,5
tommykelly/2505830,2012,Oakland Raiders,16
tommykelly/2505830,2011,Oakland Raiders,16
tommykelly/2505830,2010,Oakland Raiders,16
tommykelly/2505830,2009,Oakland Raiders,16
tommykelly/2505830,2008,Oakland Raiders,16
tommykelly/2505830,2007,Oakland Raiders,7
tommykelly/2505830,2006,Oakland Raiders,16
tommykelly/2505830,2005,Oakland Raiders,16
tommykelly/2505830,2004,Oakland Raiders,10
d.j.johnson/2501416,1996,Arizona Cardinals,7
d.j.johnson/2501416,1996,Atlanta Falcons,2
d.j.johnson/2501416,1995,Atlanta Falcons,13
d.j.johnson/2501416,1994,Atlanta Falcons,16
d.j.johnson/2501416,1993,Pittsburgh Steelers,16
d.j.johnson/2501416,1992,Pittsburgh Steelers,15
d.j.johnson/2501416,1991,Pittsburgh Steelers,16
d.j.johnson/2501416,1990,Pittsburgh Steelers,16
d.j.johnson/2501416,1989,Pittsburgh Steelers,16
rodneybailey/2504563,2007,Arizona Cardinals,16
rodneybailey/2504563,2006,Pittsburgh Steelers,12
rodneybailey/2504563,2005,Seattle Seahawks,8
rodneybailey/2504563,2004,New England Patriots,0
rodneybailey/2504563,2003,Pittsburgh Steelers,16
rodneybailey/2504563,2002,Pittsburgh Steelers,16
rodneybailey/2504563,2001,Pittsburgh Steelers,16
jackiebattle/2507278,2014,Tennessee Titans,16
jackiebattle/2507278,2013,Tennessee Titans,16
jackiebattle/2507278,2012,San Diego Chargers,16
jackiebattle/2507278,2011,Kansas City Chiefs,15
jackiebattle/2507278,2010,Kansas City Chiefs,16
jackiebattle/2507278,2009,Kansas City Chiefs,5
jackiebattle/2507278,2008,Kansas City Chiefs,9
jackiebattle/2507278,2007,Kansas City Chiefs,3
rayellis/2513582,1987,Cleveland Browns,12
rayellis/2513582,1986,Cleveland Browns,15
rayellis/2513582,1985,Philadelphia Eagles,16
rayellis/2513582,1984,Philadelphia Eagles,16
rayellis/2513582,1983,Philadelphia Eagles,16
rayellis/2513582,1982,Philadelphia Eagles,9
rayellis/2513582,1981,Philadelphia Eagles,16
kwamielassiter/2501701,2004,St. Louis Rams,4
kwamielassiter/2501701,2003,San Diego Chargers,10
kwamielassiter/2501701,2002,Arizona Cardinals,16
kwamielassiter/2501701,2001,Arizona Cardinals,16
kwamielassiter/2501701,2000,Arizona Cardinals,16
kwamielassiter/2501701,1999,Arizona Cardinals,16
kwamielassiter/2501701,1998,Arizona Cardinals,16
kwamielassiter/2501701,1997,Arizona Cardinals,16
kwamielassiter/2501701,1996,Arizona Cardinals,14
kwamielassiter/2501701,1995,Arizona Cardinals,5
joshthomas/2505836,2009,Indianapolis Colts,2
joshthomas/2505836,2008,Indianapolis Colts,16
joshthomas/2505836,2007,Indianapolis Colts,15
joshthomas/2505836,2006,Indianapolis Colts,14
joshthomas/2505836,2005,Indianapolis Colts,12
joshthomas/2505836,2004,Indianapolis Colts,11
zakkeasey/2506323,2008,San Francisco 49ers,6
zakkeasey/2506323,2007,San Francisco 49ers,13
zakkeasey/2506323,2006,San Francisco 49ers,0
zakkeasey/2506323,2005,Washington Redskins,1
johnfiala/2500617,2002,Pittsburgh Steelers,11
johnfiala/2500617,2001,Pittsburgh Steelers,16
johnfiala/2500617,2000,Pittsburgh Steelers,16
johnfiala/2500617,1999,Pittsburgh Steelers,16
johnfiala/2500617,1998,Pittsburgh Steelers,16
arianfoster/79555,2016,Miami Dolphins,4
arianfoster/79555,2015,Houston Texans,4
arianfoster/79555,2014,Houston Texans,13
arianfoster/79555,2013,Houston Texans,8
arianfoster/79555,2012,Houston Texans,16
arianfoster/79555,2011,Houston Texans,13
arianfoster/79555,2010,Houston Texans,16
arianfoster/79555,2009,Houston Texans,6
daniealmanning/2495892,2014,Houston Texans,16
daniealmanning/2495892,2013,Houston Texans,6
daniealmanning/2495892,2012,Houston Texans,16
daniealmanning/2495892,2011,Houston Texans,13
daniealmanning/2495892,2010,Chicago Bears,16
daniealmanning/2495892,2009,Chicago Bears,15
daniealmanning/2495892,2008,Chicago Bears,14
daniealmanning/2495892,2007,Chicago Bears,16
daniealmanning/2495892,2006,Chicago Bears,16
davidthornton/2505100,2010,Tennessee Titans,0
davidthornton/2505100,2009,Tennessee Titans,11
davidthornton/2505100,2008,Tennessee Titans,15
davidthornton/2505100,2007,Tennessee Titans,16
davidthornton/2505100,2006,Tennessee Titans,16
davidthornton/2505100,2005,Indianapolis Colts,16
davidthornton/2505100,2004,Indianapolis Colts,16
davidthornton/2505100,2003,Indianapolis Colts,16
davidthornton/2505100,2002,Indianapolis Colts,15
jordancameron/2495267,2016,Miami Dolphins,3
jordancameron/2495267,2015,Miami Dolphins,16
jordancameron/2495267,2014,Cleveland Browns,10
jordancameron/2495267,2013,Cleveland Browns,15
jordancameron/2495267,2012,Cleveland Browns,14
jordancameron/2495267,2011,Cleveland Browns,8
louisriddick/2502662,1998,Oakland Raiders,15
louisriddick/2502662,1996,Atlanta Falcons,16
louisriddick/2502662,1995,Cleveland Browns,16
louisriddick/2502662,1994,Cleveland Browns,16
louisriddick/2502662,1993,Cleveland Browns,15
louisriddick/2502662,1992,Atlanta Falcons,16
adrianclayborn/2495140,2016,Atlanta Falcons,13
adrianclayborn/2495140,2015,Atlanta Falcons,16
adrianclayborn/2495140,2014,Tampa Bay Buccaneers,1
adrianclayborn/2495140,2013,Tampa Bay Buccaneers,16
adrianclayborn/2495140,2012,Tampa Bay Buccaneers,3
adrianclayborn/2495140,2011,Tampa Bay Buccaneers,16
dennisedwards/2513477,1987,Los Angeles Rams,3
kendallreyes/2532937,2016,Kansas City Chiefs,10
kendallreyes/2532937,2016,Washington Redskins,2
kendallreyes/2532937,2015,San Diego Chargers,16
kendallreyes/2532937,2014,San Diego Chargers,16
kendallreyes/2532937,2013,San Diego Chargers,16
kendallreyes/2532937,2012,San Diego Chargers,16
timroberts/2502694,1995,New England Patriots,13
timroberts/2502694,1994,Houston Oilers,12
timroberts/2502694,1993,Houston Oilers,6
timroberts/2502694,1992,Houston Oilers,6
simonfletcher/2500651,1995,Denver Broncos,16
simonfletcher/2500651,1994,Denver Broncos,16
simonfletcher/2500651,1993,Denver Broncos,16
simonfletcher/2500651,1992,Denver Broncos,16
simonfletcher/2500651,1991,Denver Broncos,16
simonfletcher/2500651,1990,Denver Broncos,16
simonfletcher/2500651,1989,Denver Broncos,16
simonfletcher/2500651,1988,Denver Broncos,16
simonfletcher/2500651,1987,Denver Broncos,12
simonfletcher/2500651,1986,Denver Broncos,16
simonfletcher/2500651,1985,Denver Broncos,16
criscarter/2500011,2002,Miami Dolphins,5
criscarter/2500011,2001,Minnesota Vikings,16
criscarter/2500011,2000,Minnesota Vikings,16
criscarter/2500011,1999,Minnesota Vikings,16
criscarter/2500011,1998,Minnesota Vikings,16
criscarter/2500011,1997,Minnesota Vikings,16
criscarter/2500011,1996,Minnesota Vikings,16
criscarter/2500011,1995,Minnesota Vikings,16
criscarter/2500011,1994,Minnesota Vikings,16
criscarter/2500011,1993,Minnesota Vikings,16
criscarter/2500011,1992,Minnesota Vikings,12
criscarter/2500011,1991,Minnesota Vikings,16
criscarter/2500011,1990,Minnesota Vikings,16
criscarter/2500011,1989,Philadelphia Eagles,16
criscarter/2500011,1988,Philadelphia Eagles,16
criscarter/2500011,1987,Philadelphia Eagles,9
margushunt/2539310,2016,Cincinnati Bengals,15
margushunt/2539310,2015,Cincinnati Bengals,7
margushunt/2539310,2014,Cincinnati Bengals,12
margushunt/2539310,2013,Cincinnati Bengals,10
tomzbikowski/2000,2012,Indianapolis Colts,11
